id_calle,id_colonia,descripcion_calle,id_delegacion
18840,1489,calle norte 76,12
18841,1489,calle norte 48-a,12
18844,1489,calle norte 54-a,12
18845,1489,calle norte 54,12
18846,1489,calle oriente 107,12
18847,1489,calle norte 48,12
18849,1489,calle norte 74-a,12
18850,1489,calle melchor ocampo,12
18851,1489,calle norte 56,12
18853,1489,calle norte 56-a,12
18854,1489,calle norte 50-a,12
18855,1489,calle ferrocarril industrial,12
18856,1489,calle norte 74,12
18857,1489,calle norte 72,12
18858,1489,calle norte 72-a,12
18859,1489,avenida ing eduardo molina,12
18860,1491,andador articulo 123,12
18861,1491,andador 18 de marzo,12
18862,1491,1ra privada de manuel del olmo,12
18863,1491,andador primero de mayo,12
18864,1491,andador 20 de noviembre,12
18865,1491,andador 26 de abril,12
18866,1491,2da privada de elias hurtado,12
18867,1491,2da privada de manuel del olmo,12
18868,1491,andador 21 de marzo,12
18869,1491,andador 5 de febrero,12
18870,1491,privada alfonso cravioto,12
18871,1491,retorno alfonso cravioto,12
18872,1491,retorno alfonso echanove,12
18873,1491,retorno armando leal,12
18874,1491,andador de articulo 27,12
18875,1491,retorno arturo marin,12
18876,1491,privada ciro mendoza,12
18877,1491,retorno ciro mendoza,12
18878,1491,andador conciliacion y arbitraje,12
18879,1491,andador constitucion de apatzingan,12
18880,1491,andador constitucion de 1917,12
18881,1491,andador constitucion de 1857,12
18882,1491,andador contrato colectivo,12
18883,1491,retorno eduardo pimentel,12
18884,1491,retorno elias f hurtado,12
18885,1491,avenida enrique torres calderon,12
18887,1491,andador expropiacion petrolera,12
18888,1491,andador federacion sindical,12
18889,1491,avenida fernando amilpa,12
18890,1491,andador fondo de la vivienda,12
18891,1491,avenida francisco j macin,12
18892,1491,retorno francisco mugica,12
18894,1491,retorno genaro alvarado,12
18895,1491,retorno heliodoro guadarrama,12
18896,1491,retorno heriberto jara,12
18898,1491,andador heroes ferrocarrileros,12
18899,1491,andador huelga de cananea,12
18900,1491,privada ismael marenco,12
18901,1491,retorno lesus aldrete,12
18903,1491,avenida leonardo flores,12
18904,1491,andador ley agraria,12
18905,1491,andador ley federal del trabajo,12
18906,1491,avenida luis quintero,12
18907,1491,avenida luis yuren,12
18908,1491,retorno manuel buendia,12
18909,1491,retorno manuel contreras,12
18910,1491,retorno manuel del olmo,12
18911,1491,andador manuel segura,12
18912,1491,andador martires de rio blanco,12
18913,1491,andador martires de chicago,12
18914,1491,retorno maximo molina,12
18915,1491,andador miguel tovar mariscal,12
18917,1491,andador participacion de utilidades,12
18918,1491,retorno pedro hernandez,12
18919,1491,andador pension del retiro,12
18920,1491,avenida periferico,12
18921,1491,retorno rafael cardenas,12
18922,1491,andador rafael murillo,12
18923,1491,andador reparto agrario,12
18925,1491,avenida ricardo flores magon,12
18926,1491,andador salario minimo,12
18927,1491,avenida san juanico,12
18928,1491,andador seguro social,12
18929,1491,avenida vicente garcia gonzalez,12
18930,1491,calle alfonso pruneda,12
18931,1491,calle salvador m lima,12
18932,1491,cale enrique torres calderon,12
18933,1491,calle azucena,12
18934,1491,retorno francisco yepes,12
18935,1491,retorno jose vazquez martinez,12
18936,1491,retorno lic alfonso anaya,12
18937,1491,autopista mexico  pachuca,12
18939,1491,avenida salvador carrillo,12
18940,1491,andador c,12
18941,1491,andador d,12
18942,1491,avenida centenario,12
18943,1491,calle ciriaco cruz,12
18944,1491,contreras jose maria,12
18945,1491,g mozon luis,12
18947,1491,avenida anillo periferico,12
18948,1491,1ra privada de elias f hurtado,12
18949,1491,calle fray sebastian de aparicio,12
18950,1491,avenida pedro galan,12
18951,1491,andador pension del retiro,12
18952,1491,calle cabo finisterre,12
18953,1491,avenida ricardo gonzalez rico,12
18954,1491,avenida reparto agrario,12
18955,1491,calle leonardo flores,12
18957,1491,avenida constitucion del 17,12
18958,1491,avenida ferrocarril hidalgo,12
18959,1491,retorno mariano ceballos,12
18960,1491,calle 16 de septiembre,12
18961,1491,retorno ismael maria renco,12
18962,1491,calle ricardo flores magon,12
18963,1491,calle alfonso anaya,12
18964,1491,calle elvira vargas,12
18965,1491,avenida de las torres,12
18966,1491,calle ferrocarril de veracruz,12
18967,1491,andador luis yuren,12
18970,1491,retorno wolstano pineda,12
18971,1493,calle 1,12
18972,1493,1ra. cerrada de juan francisco,12
18973,1493,1ra. cerrada de rio guadalupe,12
18974,1493,calle 2,12
18975,1493,2da. cerrada de alvaro obregon,12
18976,1493,2da. privada de juan francisco,12
18977,1493,2da. cerrada rio de guadalupe,12
18978,1493,calle 3,12
18979,1493,3ra. cerrada juan francisco,12
18980,1493,calle 4,12
18981,1493,4ta. cerrada de juan francisco,12
18982,1493,calle 5,12
18983,1493,callejon 5 de mayo,12
18984,1493,avenida 510,12
18985,1493,privada 510,12
18986,1493,5ta. cerrada de juan francisco,12
18987,1493,5ta. cerrada de mayo,12
18988,1493,calle 6,12
18989,1493,calle alvaro obregon,12
18990,1493,cerrada alvaro obregon,12
18991,1493,prolongacion alvaro obregon,12
18992,1493,calle  benito juarez,12
18993,1493,calle cuauhtemoc,12
18994,1493,privada de jose loreto fabela,12
18995,1493,calle emiliano zapata,12
18996,1493,calle felipe angeles,12
18997,1493,privada felipe angeles,12
18998,1493,cerrada golondrina,12
18999,1493,calle hector fierro,12
19000,1493,cerrada hector fierro,12
19001,1493,cerrada ignacio allende,12
19002,1493,calle ignacio rayon,12
19003,1493,calle ignacio zaragoza,12
19004,1493,callejon ignacio zaragoza,12
19005,1493,privada isaias cabrera,12
19006,1493,calle juan francisco,12
19007,1493,callejon juan francisco,12
19008,1493,calle lazaro cardenas,12
19009,1493,avenida loreto fabela,12
19010,1493,calle miguel hidalgo,12
19011,1493,calle morelos,12
19012,1493,calle pablo galeana,12
19013,1493,callejon pablo galena,12
19014,1493,calle puerto barrios,12
19015,1493,calle puerto carreño,12
19016,1493,calle puerto monti,12
19017,1493,cerrada rio viejo,12
19018,1493,calzada san juan de aragon,12
19019,1493,callejon san miguel,12
19020,1493,calle camino a san juan de aragon,12
19021,1493,calle pedro celestino negrete,12
19022,1493,calle puerto baquerizo,12
19023,1493,calle espigon,12
19024,1493,1er. callejon de ignacio zaragoza,12
19025,1493,avenida rio de guadalupe,12
19026,1493,3ra. cerrada de rio guadalupe,12
19027,1493,1ra. cerrada de juan francisco,12
19028,1493,circuito 482,12
19029,1493,1ra juan francisco,12
19030,1493,537 avenida,12
19031,1493,calle 16 de septiembre,12
19032,1493,avenida 602,12
19033,1493,cerrada de jose loreto fabela,12
19034,1493,avenida 608,12
19035,1493,avenida 535,12
19036,1493,avenida gran canal,12
19037,1493,retorno de avenida 2,12
19038,1493,2do. retorno de avenida 482,12
19039,1493,calle narciso bassols,12
19040,1493,cerrada ignacio rayon,12
19041,1493,avenida 543,12
19042,1493,avenida 549,12
19043,1493,avenida 523,12
19044,1493,avenida 513,12
19045,1493,avenida 604,12
19046,1493,andador astilleros,12
19047,1493,calle 523,12
19048,1493,avenida 487,12
19049,1493,avenida 506,12
19050,1493,avenida 555,12
19051,1493,calle san juan de aragon,12
19052,1493,avenida 531,12
19053,1493,avenida 669,12
19054,1493,calle puerto de oporto,12
19055,1493,callejon ignacio l0pez rayon,12
19056,1493,puerto de oslo,12
19057,1493,calle 605,12
19058,1493,calle 647,12
19059,1493,calle 615,12
19060,1493,avenida 605,12
19061,1493,calle pedro negrete,12
19062,1493,avenida 495,12
19063,1493,callejon cuauhtemoc,12
19064,1493,avenida 412,12
19065,1493,avenida 491,12
19066,1493,avenida 497,12
19067,1493,calle 637,12
19068,1493,avenida 545,12
19069,1493,calle 414,12
19070,1493,avenida 469,12
19071,1493,calle francisco morazan,12
19072,1493,avenida 505,12
19073,1493,avenida 481,12
19074,1493,avenida 595,12
19075,1493,calle 623,12
19076,1493,calle 537,12
19077,1493,calle ignacio lopez rayon,12
19078,1493,avenida 527,12
19079,1493,avenida 613,12
19080,1493,calle girasol,12
19081,1493,calle alvaro obregon,12
19082,1493,calle puerto kiel,12
19083,1493,5ta. cerrada de juan francisco,12
19084,1493,calle miguel avila,12
19085,1493,cerrada 5 de mayo,12
19086,1493,2a. cerrada de alvaro obregon,12
19087,1493,callejon ignacio rayon,12
19088,1493,avenida rio viejo,12
19089,1493,2da. cerrada de alvaro obregon,12
19090,1493,1ra. cerrada dealvaro obregon,12
19091,1493,privada jose loreto fabela,12
19092,1493,calle loreto fabela jose,12
19093,1493,calle 5 de mayo,12
19094,1493,calle 4,12
19095,1493,calle puerto topolobampo,12
19096,1493,cerrada pedro negrete,12
19097,1493,prolongacion alvaro obregon,12
19098,1493,calle puerto de palos,12
19099,1493,calle jose maria morelos,12
19100,1493,callejon pablo galena,12
19101,1493,calle astilleros,12
19102,1493,avenida 416,12
19103,1493,callejon ignacio allende,12
19104,1493,calle ignacion rayon,12
19105,1493,calle central,12
19106,1493,cerrada 16 de septiembre,12
19107,1493,cerrada ignacio zaragoza,12
19108,1493,privada ignacio rayon,12
19109,1493,avenida 559,12
19110,1493,prolongacion 5 de mayo,12
19111,1493,avenida san juan de aragon,12
19112,1493,cerrada loreto fabela,12
19113,1493,calle ignacio allende,12
19114,1493,1ra. cerrada de pedro negrete,12
19115,1493,calle puerto malaga,12
19116,1493,cerrada de rio viejo,12
19117,1493,avenida 651,12
19118,1494,calle ayacucho,12
19119,1494,calle marianao,12
19120,1494,calle asuncion,12
19121,1494,calle mnagua,12
19122,1494,calle carabelas,12
19123,1494,calle caracas norte,12
19124,1494,calle guanabana,12
19125,1494,calle guantamano,12
19126,1494,calle jose manuel othon de mendizabal,12
19127,1494,calle jovellanos,12
19128,1494,calle maria luisa stampa ortigoza,12
19129,1494,calle porto alegre,12
19130,1494,calle potosi,12
19131,1494,calle punta del este,12
19132,1494,calle punto fijo,12
19133,1494,calle santa ana,12
19134,1494,calle sucre norte,12
19135,1494,calle uruyen,12
19137,1496,calle tehuacan,12
19138,1496,calle 10 de mayo,12
19139,1496,calle 16 de septiembre,12
19140,1496,calle primero de mayo,12
19141,1496,calle 20 de noviembre,12
19142,1496,calle anenecuilco,12
19143,1496,calle benito juarez,12
19144,1496,calle cuauhtemoc,12
19145,1496,calle cuauhtemoc,12
19146,1496,calle cuautla,12
19147,1496,cerrada lerdo de tejada,12
19149,1496,calle ejido,12
19150,1496,avenida emiliano zapata,12
19151,1496,calle emiliano zapata,12
19152,1496,cerrada emiliano zapata,12
19153,1496,calle estudiante,12
19154,1496,calle fresnillo,12
19155,1496,avenida gran canal,12
19156,1496,calle guadalupe victoria,12
19157,1496,calle independencia,12
19158,1496,calle jesus maria,12
19159,1496,calle jose maria morelos,12
19160,1496,avenida leon de los aldamas,12
19161,1496,calle miguel hidalgo,12
19162,1496,calle niños heroes,12
19163,1496,calle ocotlan,12
19164,1496,calle pachuca,12
19165,1496,calle republica mexicana,12
19166,1496,calle salagua,12
19167,1496,calle san felipe de jesus,12
19168,1496,avenida villa de ayala,12
19169,1496,jesus maria norte calle,12
19170,1496,calle hidalgo,12
19171,1496,calle rio grande,12
19172,1496,cerrada 16 de septiembre,12
19173,1496,avenida morelos,12
19174,1496,calle selene,12
19175,1496,calle francisco villa,12
19177,1496,calle tixtla,12
19178,1502,calle ayacucho,12
19179,1502,calle marianao,12
19180,1502,calle asuncion,12
19181,1502,calle mnagua,12
19182,1502,calle carabelas,12
19183,1502,calle caracas norte,12
19184,1502,calle guanabana,12
19185,1502,calle guantamano,12
19186,1502,calle jose manuel othon de mendizabal,12
19187,1502,calle jovellanos,12
19188,1502,calle maria luisa stampa ortigoza,12
19189,1502,calle porto alegre,12
19190,1502,calle potosi,12
19191,1502,calle punta del este,12
19192,1502,calle punto fijo,12
19193,1502,calle santa ana,12
19194,1502,calle sucre norte,12
19195,1502,calle uruyen,12
19197,1513,calle abel,12
19198,1513,calle alicia,12
19199,1513,calle amalia,12
19200,1513,calle carlota,12
19201,1513,calle daniel,12
19202,1513,calzada de guadalupe,12
19203,1513,calle delia,12
19204,1513,calle elsa,12
19205,1513,calle estela,12
19206,1513,calle ezequiel,12
19207,1513,avenida ferrocarril hidalgo,12
19208,1513,calle graciela,12
19209,1513,avenida henry ford,12
19210,1513,calle julieta,12
19211,1513,calle lidia,12
19212,1513,calle martha,12
19213,1513,avenida noe,12
19214,1513,calle norte 44,12
19215,1513,calle otilia,12
19216,1513,calle rebeca,12
19217,1513,calle samuel,12
19219,1513,calle saul,12
19220,1513,calle yolanda,12
19221,1513,calle almandina,12
19222,1513,avenida angel albino corzo,12
19223,1513,calle circon,12
19224,1513,calle sara,12
19225,1513,calle albeniz,12
19226,1513,calle escamilla,12
19227,1513,calle rivapalacio,12
19228,1514,calle abel,12
19229,1514,calle alicia,12
19230,1514,calle amalia,12
19231,1514,calle carlota,12
19232,1514,calle daniel,12
19233,1514,calzada de guadalupe,12
19234,1514,calle delia,12
19235,1514,calle elsa,12
19236,1514,calle estela,12
19237,1514,calle ezequiel,12
19238,1514,avenida ferrocarril hidalgo,12
19239,1514,calle graciela,12
19240,1514,avenida henry ford,12
19241,1514,calle julieta,12
19242,1514,calle lidia,12
19243,1514,calle martha,12
19244,1514,avenida noe,12
19245,1514,calle norte 44,12
19246,1514,calle otilia,12
19247,1514,calle rebeca,12
19248,1514,calle samuel,12
19250,1514,calle saul,12
19251,1514,calle yolanda,12
19252,1514,calle almandina,12
19253,1514,avenida angel albino corzo,12
19254,1514,calle circon,12
19255,1514,calle sara,12
19256,1514,calle albeniz,12
19257,1514,calle escamilla,12
19258,1514,calle rivapalacio,12
19259,1516,1ra. cerrada de calle 653,12
19260,1516,2da. cerrada de calle 637,12
19261,1516,12da. cerrada de calle 633,12
19262,1516,avenida 602,12
19263,1516,avenida 604,12
19264,1516,andadro 604-b,12
19265,1516,avenida 606,12
19266,1516,andador 606-a,12
19267,1516,avenida 608,12
19268,1516,calle 639,12
19269,1516,calle 641,12
19270,1516,calle 643,12
19271,1516,calle 645,12
19272,1516,calle 647,12
19273,1516,calle 649,12
19274,1516,calle 651,12
19275,1516,calle 653,12
19276,1516,calle 655,12
19277,1516,calle 657,12
19278,1516,calle 659,12
19279,1516,avenida 661,12
19280,1516,andador 662-b,12
19281,1516,boulevard bosque de las naciones,12
19282,1516,calle  atotonilco,12
19283,1516,calle 1501,12
19284,1516,calle 1503,12
19285,1516,calle 1505,12
19286,1516,calle 1507,12
19287,1516,calle 1509,12
19288,1516,calle 1511,12
19289,1516,calle 1513,12
19290,1516,calle 1515,12
19291,1516,calle 1517,12
19292,1516,calle 1519,12
19293,1516,calle 1521,12
19294,1516,calle 1523,12
19295,1516,calle 1525,12
19296,1516,calle 1527,12
19297,1516,calle 1543,12
19298,1516,calle 1545,12
19299,1516,calle 1547,12
19300,1516,calle 1555,12
19301,1516,calle 1557,12
19302,1516,avenida taximetros,12
19303,1516,andador 615,12
19304,1516,andador 643,12
19305,1516,andador 655,12
19306,1516,andador 657,12
19307,1516,andador 659,12
19308,1516,andador 663,12
19309,1516,andador 665,12
19310,1516,cerrada 637,12
19311,1516,avenida 649,12
19312,1516,calle 631,12
19313,1516,avenida 581,12
19314,1516,calle 625,12
19315,1516,avenida 571,12
19316,1516,calle 621,12
19317,1516,andador 647,12
19318,1516,avenida 527,12
19319,1517,calle 10,12
19320,1517,calle 12,12
19321,1517,calle 14,12
19322,1517,calle 16,12
19323,1517,calle 18,12
19324,1517,calle 2,12
19325,1517,calle 20,12
19326,1517,calle 22,12
19327,1517,calle 24,12
19328,1517,calle 26 b,12
19329,1517,calle 28,12
19330,1517,calle 30,12
19331,1517,calle 32,12
19332,1517,calle 34,12
19333,1517,calle 36,12
19334,1517,calle 4,12
19335,1517,calle 6,12
19336,1517,calle 8,12
19337,1517,avenida  ernesto p. uruchurtu,12
19338,1517,avenida oriente 217,12
19339,1517,avenida rio churubusco,12
19340,1517,avenida rio frio,12
19341,1517,avenida san rafael atlixco,12
19342,1517,calle sin nombre,12
19343,1517,avenida sur 16,12
19344,1517,avenida ferrocarril de rio frio,12
19345,1517,calle rio amarillo,12
19346,1517,1ra. cerrada de oriente 217,12
19347,1517,calle canal de churubusco,12
19348,1517,calle sur 20,12
19349,1517,avenida san rafael,12
19350,1517,calle san rafael atlixco,12
19351,1517,calle 25,12
19352,1517,calle hortaliza,12
19353,1526,calle antonio neri,12
19354,1526,calle carlos salazar,12
19355,1526,calle gral anastacio bustamante,12
19356,1526,calle gral francisco coss,12
19357,1526,calle gral guadalupe victoria,12
19358,1526,calle gral vicente guerrero,12
19359,1526,calle miguel brizuelas,12
19360,1526,calzada san juan de aragon,12
19361,1526,calle florencio antillon,12
19362,1526,ferrocarriles mexicanos,12
19363,1526,avenida san juan de aragon,12
19364,1526,calle gral antonio neri,12
19365,1526,calle juan bautista,12
19366,1526,calle antonio molina,12
19367,1526,calle jose joaquin herrera,12
19368,1526,calle alberto zertuche,12
19369,1526,calle gral pedro maria anaya,12
19370,1526,calle mariano arista,12
19371,1527,1ra. cerrada canal nacional,12
19372,1527,1ra. cerrada de hidalgo,12
19373,1527,1ra. cerrada de recreo,12
19374,1527,calle primero de mayo,12
19375,1527,2da. cerrada canal nacional,12
19376,1527,2da. cerrada de recreo,12
19377,1527,3ra. cerrada de recreo,12
19378,1527,calle aldama,12
19379,1527,cerrada aldama,12
19380,1527,calle alvaro obregon,12
19381,1527,cerrada alvaro obregon,12
19382,1527,calle canal nacional,12
19383,1527,prolongacion canal nacional,12
19384,1527,avenida congreso de la union,12
19385,1527,calle corregidora,12
19386,1527,calle coyuya,12
19387,1527,calzada de la viga,12
19388,1527,cerrada del amor,12
19389,1527,calle emiliano zapata,12
19390,1527,calzada emilio carranza,12
19391,1527,avenida h. congreso de la union,12
